ID,EMPRESA,ANO,DISTRIBUICAO_DO_VALOR_ADICIONADO,RECEITAS,RESULTADO_FINANCEIRO,DESPESAS_RECEITAS_OPERACIONAIS,CUSTO_DOS_BENS_OU_SERVICOS_VENDIDOS,IMPOSTOS_ESTADUAIS,RECEITA_VENDAS_BENS_OU_SERVICOS
352,MONTEIRO ARANHA S.A.,2020,677167.0,112183.0,96106.0,-27926.0,-110595.0,78.0,108786.0
353,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2013,46075.0,101799.0,-169.0,-2021.0,-54777.0,16.0,11052.0
353,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2014,15359.0,48180.0,-768.0,-1337.0,-26854.0,4.0,34980.0
353,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2015,19311.0,92846.0,-3926.0,-5770.0,-66744.0,2.0,79337.0
353,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2016,6776.0,27386.0,-2225.0,-2377.0,-13051.0,4.0,17527.0
353,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2017,-9426.0,1854.0,12560.0,-23179.0,-5553.0,0.0,1609.0
353,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2018,1732.0,7058.0,-2.0,-2099.0,-1536.0,0.0,2462.0
353,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2019,2629.0,4805.0,1348.0,-1720.0,0.0,0.0,0.0
353,TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL,2020,1739.0,3558.0,0.0,-706.0,0.0,0.0,0.0
354,VALID SOLUÇÕES S.A.,2009,450702.0,818881.0,-30905.0,-50083.0,-540664.0,17714.0,706326.0
354,VALID SOLUÇÕES S.A.,2010,472292.0,865683.0,-26434.0,-59202.0,-560068.0,13642.0,756849.0
354,VALID SOLUÇÕES S.A.,2011,535432.0,998430.0,-46782.0,-89418.0,-628791.0,20658.0,873919.0
354,VALID SOLUÇÕES S.A.,2012,608481.0,1071866.0,-13727.0,-111349.0,-659560.0,23169.0,937139.0
354,VALID SOLUÇÕES S.A.,2013,714327.0,1298165.0,-12892.0,-168848.0,-873026.0,13790.0,1174992.0
354,VALID SOLUÇÕES S.A.,2014,794313.0,1425962.0,-23451.0,-183755.0,-939273.0,12826.0,1296056.0
354,VALID SOLUÇÕES S.A.,2015,997021.0,1766104.0,-14193.0,-237060.0,-1206695.0,12596.0,1637407.0
354,VALID SOLUÇÕES S.A.,2016,943473.0,1871599.0,-45750.0,-333454.0,-1277200.0,9222.0,1723850.0
354,VALID SOLUÇÕES S.A.,2017,855362.0,1698032.0,-29323.0,-259792.0,-1220947.0,7071.0,1574474.0
354,VALID SOLUÇÕES S.A.,2018,967579.0,1861984.0,-26214.0,-270610.0,-1311055.0,6502.0,1734312.0
354,VALID SOLUÇÕES S.A.,2019,991177.0,2164039.0,-60545.0,-310829.0,-1566764.0,9147.0,2007962.0
354,VALID SOLUÇÕES S.A.,2020,741105.0,2033419.0,-85135.0,-452202.0,-1596306.0,8752.0,1939142.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2009,79330.0,149634.0,5550.0,-78822.0,-33688.0,702.0,101957.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2010,66748.0,127989.0,-19435.0,-72086.0,-36862.0,776.0,111370.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2011,39701.0,146867.0,-19863.0,-123886.0,-41960.0,628.0,130295.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2012,89474.0,170026.0,-25855.0,-108227.0,-44870.0,618.0,152651.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2013,205568.0,295297.0,-24270.0,-5000.0,-51900.0,813.0,174236.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2014,117352.0,200700.0,-23247.0,-94659.0,-50607.0,677.0,169704.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2015,94522.0,160988.0,-25838.0,-94911.0,-49144.0,965.0,144730.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2016,119081.0,184995.0,-30192.0,-66980.0,-48720.0,789.0,143684.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2017,66603.0,139902.0,-25599.0,-83141.0,-49915.0,748.0,117447.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2018,39615.0,131580.0,-47045.0,-84833.0,-29390.0,852.0,78537.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2019,-32612.0,100831.0,-24688.0,-166391.0,-31198.0,834.0,90970.0
355,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2020,-18646.0,41304.0,-15467.0,-86083.0,-18779.0,96.0,36157.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2009,166255.0,643531.0,15034.0,-70118.0,-476927.0,56602.0,566418.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2010,269273.0,1112627.0,5530.0,-66492.0,-844472.0,106685.0,982786.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2011,252579.0,1055072.0,14270.0,-100208.0,-794457.0,96206.0,939162.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2012,255873.0,959951.0,9204.0,-68246.0,-685131.0,85521.0,812481.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2013,270923.0,1278763.0,2442.0,-118815.0,-980115.0,117530.0,1134715.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2014,220630.0,982203.0,5477.0,-124524.0,-726834.0,81148.0,864876.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2015,148501.0,561621.0,11215.0,-107630.0,-394109.0,36981.0,496844.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2016,120390.0,476994.0,8925.0,-119422.0,-328310.0,26321.0,421470.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2017,129072.0,543467.0,3043.0,-112174.0,-385701.0,34587.0,489743.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2018,186926.0,846755.0,4719.0,-100279.0,-633351.0,67983.0,752296.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2019,167998.0,1222131.0,2583.0,-81649.0,-945942.0,8311.0,1083618.0
356,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2020,183648.0,1107132.0,-215.0,-76725.0,-836910.0,9113.0,991223.0
357,ULTRAPAR PARTICIPACOES S.A.,2009,2531138.0,37566190.0,-291509.0,-1752156.0,-33443570.0,0.0,36097064.0
357,ULTRAPAR PARTICIPACOES S.A.,2010,3237675.0,44048757.0,-264086.0,-1913307.0,-39322888.0,0.0,42481712.0
357,ULTRAPAR PARTICIPACOES S.A.,2011,3381464.0,49906732.0,-296504.0,-2069512.0,-45139601.0,0.0,48661304.0
357,ULTRAPAR PARTICIPACOES S.A.,2012,3679258.0,55168197.0,-262496.0,-2413108.0,-49797200.0,0.0,53919424.0
357,ULTRAPAR PARTICIPACOES S.A.,2013,4265563.0,62280289.0,-337605.0,-2635824.0,-56165382.0,0.0,60940246.0
357,ULTRAPAR PARTICIPACOES S.A.,2014,4967299.0,69278635.0,-445407.0,-3161559.0,-62304631.0,0.0,67736298.0
357,ULTRAPAR PARTICIPACOES S.A.,2015,6077704.0,77603038.0,-703338.0,-3770926.0,-68933702.0,0.0,75655274.0
357,ULTRAPAR PARTICIPACOES S.A.,2016,6389679.0,79314977.0,-842576.0,-3897046.0,-70342723.0,0.0,77352955.0
357,ULTRAPAR PARTICIPACOES S.A.,2017,6958432.0,81797997.0,-474296.0,-4384048.0,-72735781.0,0.0,80007422.0
357,ULTRAPAR PARTICIPACOES S.A.,2018,6651426.0,93548685.0,-113536.0,-4276040.0,-84537368.0,0.0,90697983.0
357,ULTRAPAR PARTICIPACOES S.A.,2019,6181090.0,93304519.0,-506854.0,-4822459.0,-83187109.0,0.0,89297975.0
357,ULTRAPAR PARTICIPACOES S.A.,2020,6481173.0,85704851.0,-269374.0,-3844450.0,-75628214.0,0.0,81241102.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2009,60182.0,87692.0,-2537.0,-9534.0,-54594.0,0.0,77461.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2010,70924.0,97906.0,-1137.0,-18697.0,-52251.0,0.0,82393.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2011,79408.0,107407.0,3276.0,-16124.0,-67883.0,0.0,89755.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2012,93594.0,133278.0,1984.0,72179.0,-89563.0,7.0,117293.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2013,122368.0,192112.0,6060.0,-23514.0,-114114.0,7.0,168269.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2014,128642.0,180036.0,5969.0,-29224.0,-121510.0,11.0,157458.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2015,93059.0,127259.0,8251.0,-36101.0,-93427.0,15.0,111383.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2016,67352.0,97390.0,-1013.0,-27614.0,-61517.0,8.0,86248.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2017,42850.0,57911.0,3380.0,-15160.0,-34309.0,1.0,49386.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2018,48345.0,71946.0,5786.0,-14607.0,-33242.0,2.0,48863.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2019,47655.0,70891.0,1938.0,-17616.0,-43269.0,2.0,63602.0
359,SONDOTECNICA ENGENHARIA SOLOS S.A.,2020,66682.0,76282.0,4179.0,599.0,-46347.0,64.0,64318.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2009,367690.0,420056.0,-45095.0,147666.0,-393809.0,102339.0,357981.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2010,774944.0,1474296.0,-26373.0,-146725.0,-1319382.0,371592.0,1333236.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2011,1043219.0,2717486.0,-35837.0,96302.0,-2437755.0,663108.0,2355539.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2012,703788.0,2084183.0,-51842.0,-104114.0,-2073633.0,715914.0,1862781.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2013,-318873.0,178839.0,-56871.0,-421325.0,-101670.0,91712.0,115915.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2014,83597.0,465204.0,-29733.0,-95879.0,-298377.0,186416.0,238174.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2015,417892.0,1382600.0,-186121.0,-172205.0,-834435.0,490299.0,710127.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2016,657272.0,1618562.0,17409.0,-393577.0,-900659.0,898209.0,711544.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2017,846277.0,1706500.0,52533.0,-263603.0,-719350.0,689594.0,694505.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2018,1412313.0,2563875.0,20998.0,-263462.0,-946491.0,991409.0,1011894.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2019,1489892.0,2806048.0,-33512.0,-232868.0,-1147196.0,1063921.0,1185113.0
360,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2020,1646441.0,3456697.0,-27168.0,-275440.0,-1605972.0,1301291.0,1495594.0
361,RAÍZEN S.A.,2020,16362889.0,110000168.0,-702560.0,-1045537.0,-96101622.0,2049817.0,100941193.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2009,62442.0,158855.0,10132.0,-18327.0,-91898.0,6139.0,122694.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2010,77081.0,182184.0,12279.0,-19019.0,-99018.0,5985.0,139180.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2011,94298.0,186461.0,16622.0,-22871.0,-105546.0,14088.0,144986.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2012,76966.0,190508.0,9906.0,-23173.0,-107345.0,5894.0,147409.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2013,88243.0,203798.0,8445.0,-22669.0,-110975.0,5780.0,152919.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2014,70033.0,184388.0,6996.0,-25811.0,-108980.0,5468.0,137252.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2015,49595.0,163435.0,7875.0,-26443.0,-110270.0,3187.0,121346.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2016,34643.0,149552.0,5257.0,-29952.0,-106354.0,3211.0,110644.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2017,37524.0,162926.0,2886.0,-31432.0,-112587.0,4273.0,124056.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2018,58000.0,186398.0,8732.0,-21325.0,-118820.0,4058.0,137170.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2019,75615.0,203875.0,3909.0,-18371.0,-118660.0,5553.0,149259.0
362,TEKNO S.A. - INDUSTRIA E COMERCIO,2020,83646.0,239948.0,271.0,-23907.0,-133842.0,8118.0,182413.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2009,3464435.0,5227310.0,-231230.0,-1228303.0,-2041596.0,89397.0,4620178.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2010,4464615.0,6264022.0,228853.0,-621086.0,-2340525.0,85015.0,5433058.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2011,4173212.0,6458840.0,-33516.0,-1022380.0,-2715468.0,97672.0,5582392.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2012,-4023075.0,7564884.0,175420.0,-9530169.0,-3720974.0,109015.0,6660383.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2014,2259379.0,4152753.0,649730.0,-1756290.0,-1796817.0,113748.0,3563435.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2015,1312270.0,4633001.0,66029.0,-1908046.0,-2780831.0,150208.0,4039862.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2016,9018006.0,13303731.0,14881.0,-3648205.0,-2146360.0,124610.0,12754264.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2017,3912626.0,5732458.0,-250249.0,-1345903.0,-2104397.0,146596.0,4926061.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2018,3296249.0,5642799.0,-48002.0,-1479495.0,-2489898.0,111664.0,4792259.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2019,4165434.0,6083759.0,578852.0,-2621825.0,-1531001.0,98163.0,5137946.0
363,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2020,4933187.0,7612234.0,274986.0,-2327402.0,-2226493.0,94026.0,6656096.0
364,VALE S.A.,2009,19631497.0,63708573.0,2094497.0,-7381304.0,-27750392.0,0.0,48496566.0
364,VALE S.A.,2010,50011431.0,105911675.0,-2763399.0,-9026682.0,-33756067.0,0.0,83225007.0
364,VALE S.A.,2011,68278846.0,138277518.0,-6622546.0,-9619113.0,-40488870.0,0.0,103195407.0
364,VALE S.A.,2012,33273540.0,124232043.0,-8405107.0,-26517907.0,-51997384.0,0.0,93511482.0
364,VALE S.A.,2013,54897985.0,124595136.0,-18443232.0,-15542394.0,-52510638.0,0.0,101489747.0
364,VALE S.A.,2014,42203219.0,118763236.0,-14753163.0,-11616062.0,-59085904.0,0.0,88274564.0
364,VALE S.A.,2015,9398512.0,119607230.0,-36538435.0,-45178589.0,-68657734.0,0.0,85499184.0
364,VALE S.A.,2016,27789375.0,109014035.0,1949222.0,-8417100.0,-61143430.0,0.0,94633264.0
364,VALE S.A.,2017,53072425.0,115399703.0,-9649530.0,-6741033.0,-67257311.0,0.0,108532022.0
364,VALE S.A.,2018,70124379.0,152714407.0,-18057519.0,-10106478.0,-81200904.0,0.0,134483126.0
364,VALE S.A.,2019,23065475.0,157290467.0,-13444786.0,-62564583.0,-83835563.0,341934.0,148639921.0
364,VALE S.A.,2020,76876398.0,218273377.0,-24140630.0,-57893647.0,-98567494.0,0.0,208528759.0
365,GERDAU S.A.,2009,5994041.0,29704328.0,184573.0,-3387613.0,-22305550.0,447574.0,26540050.0
365,GERDAU S.A.,2010,9326843.0,35198994.0,-685314.0,-1875181.0,-25873476.0,525631.0,31393209.0
365,GERDAU S.A.,2011,9754400.0,37025628.0,-528336.0,-2229540.0,-30298232.0,853824.0,35406780.0
365,GERDAU S.A.,2012,9954035.0,39639958.0,-788743.0,-2399361.0,-33234102.0,978899.0,37981668.0
365,GERDAU S.A.,2013,11218606.0,42119426.0,-1301777.0,-2380154.0,-34728460.0,1188322.0,39863037.0
365,GERDAU S.A.,2014,11680100.0,45648783.0,-1561002.0,-2241025.0,-37406328.0,1198197.0,42546339.0
365,GERDAU S.A.,2015,5665184.0,46922332.0,-2878896.0,-7506227.0,-39290526.0,828270.0,43581241.0
365,GERDAU S.A.,2016,6461448.0,42174968.0,-945255.0,-5100086.0,-34187941.0,608560.0,37651667.0
365,GERDAU S.A.,2017,8585462.0,42174524.0,-1143348.0,-2504552.0,-33312995.0,821947.0,36917619.0
365,GERDAU S.A.,2018,11341673.0,51729483.0,-1889795.0,-2102152.0,-40010100.0,910731.0,46159478.0
365,GERDAU S.A.,2019,10170630.0,45855313.0,-1509214.0,-1019350.0,-35440726.0,1106617.0,39644010.0
365,GERDAU S.A.,2020,13242175.0,51593037.0,-1698707.0,-736174.0,-37884102.0,1236130.0,43814661.0
367,UNIPAR CARBOCLORO S.A.,2009,-373593.0,461922.0,-34620.0,-135979.0,-217496.0,62613.0,362885.0
367,UNIPAR CARBOCLORO S.A.,2010,263524.0,428070.0,141.0,-79882.0,-193921.0,58509.0,316234.0
367,UNIPAR CARBOCLORO S.A.,2011,244391.0,449756.0,4064.0,-117310.0,-211248.0,64052.0,345351.0
367,UNIPAR CARBOCLORO S.A.,2012,266748.0,465656.0,-1773.0,-87477.0,-208736.0,68728.0,355386.0
367,UNIPAR CARBOCLORO S.A.,2016,927001.0,1160880.0,-99759.0,180876.0,-502216.0,94973.0,889706.0
367,UNIPAR CARBOCLORO S.A.,2017,1323198.0,3722034.0,-93836.0,-474268.0,-2114627.0,197411.0,3019592.0
367,UNIPAR CARBOCLORO S.A.,2018,2152554.0,4304213.0,-153905.0,-429336.0,-2209155.0,452768.0,3469133.0
367,UNIPAR CARBOCLORO S.A.,2019,1158261.0,3821248.0,-140921.0,-419323.0,-2231876.0,151352.0,3048730.0
367,UNIPAR CARBOCLORO S.A.,2020,1857860.0,4829516.0,-147363.0,-586067.0,-2533636.0,218950.0,3868223.0
368,PETROBRAS DISTRIBUIDORA S/A,2016,21118000.0,106697000.0,-622000.0,-6480000.0,-80172000.0,16864000.0,86637000.0
368,PETROBRAS DISTRIBUIDORA S/A,2017,22617000.0,105549000.0,-557000.0,-4245000.0,-78200000.0,17240000.0,84567000.0
368,PETROBRAS DISTRIBUIDORA S/A,2018,27645000.0,121330000.0,2423000.0,-3470000.0,-91914000.0,19206000.0,97770000.0
368,PETROBRAS DISTRIBUIDORA S/A,2019,25470000.0,119333000.0,1950000.0,-4605000.0,-89027000.0,18190000.0,94985000.0
368,PETROBRAS DISTRIBUIDORA S/A,2020,22572000.0,103851000.0,264000.0,109000.0,-77044000.0,16443000.0,81501000.0
369,CS BRASIL PARTICIPAÇÕES E LOCAÇÕES S.A.,2019,66881.0,143724.0,-6857.0,-3752.0,-102389.0,5823.0,124513.0
369,CS BRASIL PARTICIPAÇÕES E LOCAÇÕES S.A.,2020,406759.0,895923.0,-62790.0,-36110.0,-595665.0,29306.0,801102.0
370,EZ INC INCORPORAÇÕES COMERCIAIS S.A.,2020,5197.0,9388.0,5480.0,-8886.0,-2897.0,0.0,9388.0
372,BRQ SOLUCOES EM INFORMATICA S.A.,2014,393718.0,452053.0,-2867.0,-68010.0,-353072.0,185.0,425830.0
372,BRQ SOLUCOES EM INFORMATICA S.A.,2015,409581.0,463239.0,-1746.0,-57475.0,-358487.0,0.0,426363.0
372,BRQ SOLUCOES EM INFORMATICA S.A.,2016,356068.0,389441.0,244.0,-71773.0,-284472.0,0.0,350245.0
372,BRQ SOLUCOES EM INFORMATICA S.A.,2017,315885.0,343775.0,323.0,-57567.0,-249205.0,0.0,308627.0
372,BRQ SOLUCOES EM INFORMATICA S.A.,2019,435195.0,465843.0,-43.0,-85397.0,-288119.0,0.0,418114.0
372,BRQ SOLUCOES EM INFORMATICA S.A.,2020,538755.0,572450.0,-2473.0,-99693.0,-345251.0,0.0,513712.0
374,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,2020,19098.0,183.0,1144.0,-5149.0,0.0,0.0,183.0
375,"G2D INVESTMENTS, LTD.",2020,1.0,1.0,-1032.0,-12739.0,0.0,0.0,104971.0
376,INFRACOMMERCE CXAAS S.A.,2020,191434.0,247428.0,-12352.0,-111580.0,-118535.0,51938.0,235933.0
379,BRASKEM S.A.,2009,2877522.0,19549896.0,354109.0,-1202067.0,-13529696.0,369615.0,16136070.0
379,BRASKEM S.A.,2010,6328940.0,31217214.0,-1327523.0,-868081.0,-21411775.0,704644.0,25494817.0
379,BRASKEM S.A.,2011,5312781.0,39623873.0,-2804899.0,-1928304.0,-29317951.0,925309.0,33176160.0
379,BRASKEM S.A.,2012,4821835.0,43376748.0,-3372317.0,-1764836.0,-32209958.0,805363.0,35513397.0
379,BRASKEM S.A.,2013,6064400.0,47209844.0,-1775973.0,-2408808.0,-35820761.0,891151.0,40969490.0
379,BRASKEM S.A.,2014,5652263.0,52761200.0,-2390643.0,-2404840.0,-40057341.0,363551.0,46031389.0
379,BRASKEM S.A.,2015,10496192.0,53115698.0,-2492506.0,-3328719.0,-36902086.0,276024.0,47282996.0
379,BRASKEM S.A.,2016,10556825.0,52368479.0,-6091257.0,-6772122.0,-34940619.0,1703249.0,47663988.0
379,BRASKEM S.A.,2017,14577347.0,58000752.0,-3942349.0,-3500784.0,-36400748.0,1995068.0,49260594.0
379,BRASKEM S.A.,2018,16161996.0,68923212.0,-4651442.0,-3288428.0,-46407495.0,2639015.0,57999866.0
379,BRASKEM S.A.,2019,6970446.0,60034002.0,-4746391.0,-6700600.0,-45679503.0,2307732.0,52323525.0
379,BRASKEM S.A.,2020,8479402.0,62188380.0,-9611892.0,-11283972.0,-47331414.0,3486589.0,58543494.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2009,183979.0,487632.0,5293.0,-62321.0,-371862.0,16298.0,426361.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2010,304817.0,693183.0,-5363.0,-49201.0,-531162.0,18078.0,620892.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2011,220277.0,769326.0,-47339.0,-114108.0,-615950.0,20060.0,658720.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2012,403186.0,802099.0,-77462.0,-7314.0,-666528.0,24187.0,718125.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2013,440885.0,909811.0,-117515.0,4142.0,-721398.0,29071.0,810667.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2014,631164.0,1091773.0,-161513.0,47163.0,-898800.0,40609.0,974322.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2015,760002.0,1175206.0,-409622.0,-28534.0,-959857.0,41391.0,1054432.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2016,727125.0,1017858.0,-29103.0,178725.0,-798041.0,28243.0,794031.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2017,64775.0,972233.0,-153234.0,-574700.0,-797150.0,29678.0,872172.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2018,631534.0,1074165.0,-131673.0,462.0,-843560.0,35206.0,977433.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2019,653525.0,1345623.0,-146785.0,-25499.0,-854222.0,43549.0,1052204.0
380,LOG-IN LOGISTICA INTERMODAL S.A.,2020,725495.0,1306220.0,-214284.0,-40142.0,-893277.0,48780.0,1126179.0
381,WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.,2014,245997.0,282210.0,11752.0,-57704.0,-98374.0,56.0,274383.0
381,WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.,2015,309357.0,377426.0,11355.0,-91739.0,-118442.0,117.0,363800.0
381,WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.,2016,376772.0,415586.0,17454.0,-70373.0,-128351.0,7.0,403747.0
381,WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.,2017,447865.0,532083.0,4226.0,-139630.0,-143217.0,474.0,529726.0
381,WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.,2018,502265.0,782624.0,-23913.0,-132072.0,-152347.0,409.0,585005.0
381,WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.,2019,606226.0,697535.0,-8614.0,-120189.0,-191874.0,332.0,681935.0
381,WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.,2020,578037.0,804756.0,-16552.0,-288458.0,-189670.0,544.0,803026.0
382,EMBPAR PARTICIPAÇÕES S/A,2009,155947.0,925354.0,-35562.0,-105175.0,-617762.0,7857.0,728546.0
382,EMBPAR PARTICIPAÇÕES S/A,2010,193144.0,1279198.0,-55367.0,-98186.0,-930995.0,14566.0,1097430.0
382,EMBPAR PARTICIPAÇÕES S/A,2011,173812.0,1204204.0,-68085.0,-95017.0,-823673.0,5086.0,948616.0
382,EMBPAR PARTICIPAÇÕES S/A,2012,137847.0,1094058.0,-87070.0,-59830.0,-713458.0,4408.0,819566.0
382,EMBPAR PARTICIPAÇÕES S/A,2013,262541.0,1369404.0,-53883.0,-75617.0,-1067104.0,102468.0,1193451.0
382,EMBPAR PARTICIPAÇÕES S/A,2014,82782.0,967207.0,-50884.0,-83433.0,-756732.0,352.0,863873.0
382,EMBPAR PARTICIPAÇÕES S/A,2015,147189.0,528962.0,-58193.0,80213.0,-293447.0,395.0,340339.0
382,EMBPAR PARTICIPAÇÕES S/A,2016,79124.0,235321.0,-30777.0,898.0,-126367.0,919.0,149636.0
382,EMBPAR PARTICIPAÇÕES S/A,2017,61270.0,251777.0,-11575.0,-42049.0,-185641.0,66.0,215719.0
382,EMBPAR PARTICIPAÇÕES S/A,2018,41436.0,414811.0,-5913.0,-57979.0,-306874.0,121.0,358889.0
382,EMBPAR PARTICIPAÇÕES S/A,2019,65990.0,475336.0,-8498.0,-49044.0,-401587.0,156.0,470723.0
382,EMBPAR PARTICIPAÇÕES S/A,2020,80095.0,459965.0,-9269.0,-55232.0,-368974.0,175.0,453812.0
383,CENTRO DE IMAGEM DIAGNOSTICOS S.A.,2015,405504.0,785857.0,-101770.0,-168746.0,-422180.0,0.0,699664.0
383,CENTRO DE IMAGEM DIAGNOSTICOS S.A.,2016,554988.0,1056140.0,-65993.0,-259839.0,-591019.0,0.0,951470.0
